dataset_id,dataset_metadata_link,labels
28947,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:28947&format=XML,paleo|meso|neo|brons|ijz|rom|xme|nt
28950,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:28950&format=XML,xxx
28952,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:28952&format=XML,rom
28956,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:28956&format=XML,rom
28957,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:28957&format=XML,rom|xme
28958,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:28958&format=XML,rom|xme|nt
28959,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:28959&format=XML,xme|nt
28961,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:28961&format=XML,rom
28963,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:28963&format=XML,xxx
28965,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:28965&format=XML,neo|nt
28968,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:28968&format=XML,rom
28971,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:28971&format=XML,nt
28972,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:28972&format=XML,xxx
28991,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:28991&format=XML,xme|nt
28992,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:28992&format=XML,ijz
28994,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:28994&format=XML,xxx
28996,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:28996&format=XML,xxx
28997,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:28997&format=XML,xme
28998,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:28998&format=XML,xxx
28999,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:28999&format=XML,xxx
29001,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29001&format=XML,xxx
29002,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29002&format=XML,xxx
29003,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29003&format=XML,xme|nt
29004,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29004&format=XML,xxx
29005,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29005&format=XML,xxx
29006,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29006&format=XML,xxx
29007,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29007&format=XML,xxx
29008,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29008&format=XML,rom
29010,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29010&format=XML,xxx
29011,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29011&format=XML,xme
29012,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29012&format=XML,xxx
29013,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29013&format=XML,xxx
29014,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29014&format=XML,xxx
29015,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29015&format=XML,xxx
29016,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29016&format=XML,xme|nt
29017,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29017&format=XML,xxx
29018,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29018&format=XML,xme|nt
29019,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29019&format=XML,xxx
29020,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29020&format=XML,xxx
29021,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29021&format=XML,xxx
29022,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29022&format=XML,meso
29024,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29024&format=XML,xxx
29025,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29025&format=XML,xxx
29026,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29026&format=XML,paleo|meso|neo|brons|ijz|rom|xme|nt
29030,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29030&format=XML,xxx
29031,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29031&format=XML,xxx
29035,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29035&format=XML,xxx
29036,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29036&format=XML,xxx
29038,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29038&format=XML,xxx
29039,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29039&format=XML,xxx
29040,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29040&format=XML,xme|nt
29043,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29043&format=XML,xme|nt
29044,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29044&format=XML,xxx
29045,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29045&format=XML,xxx
29047,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29047&format=XML,xxx
29048,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29048&format=XML,neo|xme|nt
29049,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29049&format=XML,ijz|rom|xme
29050,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29050&format=XML,xme
29051,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29051&format=XML,nt
29052,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29052&format=XML,xxx
29053,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29053&format=XML,xxx
29055,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29055&format=XML,xxx
29056,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29056&format=XML,xxx
29057,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29057&format=XML,xme|nt
29058,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29058&format=XML,ijz|rom|xme|nt
29059,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29059&format=XML,xme|nt
29060,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29060&format=XML,xxx
29061,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29061&format=XML,xxx
29062,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29062&format=XML,xxx
29063,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29063&format=XML,xxx
29064,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29064&format=XML,xxx
29065,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29065&format=XML,xxx
29067,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29067&format=XML,xme|nt
29068,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29068&format=XML,xxx
29069,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29069&format=XML,xxx
29070,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29070&format=XML,xme|nt
29072,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29072&format=XML,xxx
29073,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29073&format=XML,xxx
29074,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29074&format=XML,xxx
29075,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29075&format=XML,xxx
29076,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29076&format=XML,xxx
29077,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29077&format=XML,xme
29078,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29078&format=XML,xme
29079,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29079&format=XML,xme|nt
29080,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29080&format=XML,xxx
29081,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29081&format=XML,rom
29082,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29082&format=XML,xxx
29084,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29084&format=XML,xxx
29085,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29085&format=XML,xxx
29086,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29086&format=XML,xxx
29087,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29087&format=XML,xxx
29088,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29088&format=XML,xxx
29089,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29089&format=XML,xxx
29090,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29090&format=XML,xxx
29091,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29091&format=XML,xxx
29093,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29093&format=XML,xxx
29094,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29094&format=XML,xme|nt
29095,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29095&format=XML,xxx
29096,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29096&format=XML,xxx
29097,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29097&format=XML,xxx
29099,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29099&format=XML,xme
29101,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29101&format=XML,rom|xme|nt
29103,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29103&format=XML,xxx
29104,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29104&format=XML,brons|ijz
29105,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29105&format=XML,xxx
29107,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29107&format=XML,xxx
29108,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29108&format=XML,xxx
29109,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29109&format=XML,xxx
29110,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29110&format=XML,xxx
29111,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29111&format=XML,xxx
29113,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29113&format=XML,xxx
29114,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29114&format=XML,xxx
29116,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29116&format=XML,xxx
29117,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29117&format=XML,xxx
29118,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29118&format=XML,xxx
29119,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29119&format=XML,xxx
29120,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29120&format=XML,xxx
29121,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29121&format=XML,xxx
29122,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29122&format=XML,xxx
29123,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29123&format=XML,xxx
29125,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29125&format=XML,xxx
29126,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29126&format=XML,xxx
29127,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29127&format=XML,xxx
29128,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29128&format=XML,neo|brons|ijz|rom|xme|nt
29129,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29129&format=XML,xxx
29130,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29130&format=XML,xxx
29131,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29131&format=XML,xxx
29134,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29134&format=XML,xxx
29135,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29135&format=XML,xxx
29136,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29136&format=XML,xxx
29137,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29137&format=XML,xxx
29138,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29138&format=XML,xxx
29140,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29140&format=XML,xxx
29143,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29143&format=XML,xxx
29144,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29144&format=XML,meso|neo|xme
29146,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29146&format=XML,neo
29147,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29147&format=XML,rom|xme
29153,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29153&format=XML,rom|xme
29157,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29157&format=XML,rom|xme
29158,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29158&format=XML,xme
29159,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29159&format=XML,xxx
29160,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29160&format=XML,neo|brons|ijz|xme
29163,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29163&format=XML,xme
29165,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29165&format=XML,neo|brons|nt
29167,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29167&format=XML,xxx
29168,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29168&format=XML,xxx
29172,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29172&format=XML,xxx
29174,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29174&format=XML,xxx
29176,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29176&format=XML,xxx
29177,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29177&format=XML,xxx
29178,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29178&format=XML,xxx
29179,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29179&format=XML,xme
29182,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29182&format=XML,neo|ijz|rom|xme|nt
29183,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29183&format=XML,xxx
29184,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29184&format=XML,xxx
29186,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29186&format=XML,xxx
29187,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29187&format=XML,xxx
29188,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29188&format=XML,xxx
29189,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29189&format=XML,rom|xme|nt
29191,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29191&format=XML,xxx
29192,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29192&format=XML,xxx
29195,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29195&format=XML,xxx
29196,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29196&format=XML,xxx
29197,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29197&format=XML,xxx
29198,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29198&format=XML,xxx
29200,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29200&format=XML,xxx
29201,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29201&format=XML,xxx
29203,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29203&format=XML,xxx
29204,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29204&format=XML,ijz|xme
29205,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29205&format=XML,xxx
29206,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29206&format=XML,xme
29207,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29207&format=XML,xxx
29208,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29208&format=XML,xxx
29209,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29209&format=XML,xxx
29210,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29210&format=XML,xxx
29211,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29211&format=XML,xxx
29213,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29213&format=XML,xxx
29215,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29215&format=XML,xxx
29216,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29216&format=XML,xxx
29217,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29217&format=XML,xxx
29221,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29221&format=XML,xxx
29222,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29222&format=XML,xxx
29223,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29223&format=XML,xxx
29226,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29226&format=XML,xxx
29227,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29227&format=XML,xxx
29228,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29228&format=XML,xxx
29229,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29229&format=XML,xxx
29230,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29230&format=XML,xxx
29231,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29231&format=XML,xxx
29232,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29232&format=XML,xxx
29233,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29233&format=XML,xxx
29236,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29236&format=XML,xxx
29237,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29237&format=XML,neo
29238,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29238&format=XML,nt
29242,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29242&format=XML,ijz|rom|xme|nt
29243,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29243&format=XML,xxx
29244,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29244&format=XML,xxx
29248,https://easy.dans.knaw.nl/ui/resources/easy/export?sid=easy-dataset:29248&format=XML,xxx
